#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AACT1	EFL3	3702.Q9FIK7	3702.Q8S8F5	0.108	0	0	0	0.576	0.619	0.473	0.234	0.931
AACT1	ECH2	3702.Q9FIK7	3702.Q8VYI3	0.111	0	0	0	0.383	0.055	0.497	0.241	0.766
AACT1	F4I10.70	3702.Q9FIK7	3702.Q93ZF7	0.098	0	0	0	0.476	0.047	0.385	0.364	0.791
AACT1	AO	3702.Q9FIK7	3702.Q94AY1	0	0	0	0	0.182	0.047	0.497	0.241	0.662
AACT1	EFL2	3702.Q9FIK7	3702.Q94BS8	0.108	0	0	0	0.576	0.619	0.473	0.234	0.931
AACT1	K9E15.9	3702.Q9FIK7	3702.Q94JR2	0.078	0	0	0	0.388	0.406	0.334	0.117	0.767
AACT1	ACX4	3702.Q9FIK7	3702.Q96329	0.098	0	0	0	0.483	0.047	0.935	0.470	0.982
AACT1	ACLB-1	3702.Q9FIK7	3702.Q9C522	0.080	0	0	0	0.104	0	0.814	0.298	0.878
AACT1	IPMS2	3702.Q9FIK7	3702.Q9C550	0.107	0	0	0	0.260	0	0.900	0.208	0.940
AACT1	ETFA	3702.Q9FIK7	3702.Q9C6I6	0.125	0.081	0	0	0.293	0.062	0.574	0.370	0.823
AACT1	EMB3003	3702.Q9FIK7	3702.Q9C8P0	0.087	0	0	0	0.075	0	0.900	0.170	0.920
AACT1	NADP-ME4	3702.Q9FIK7	3702.Q9CA83	0.068	0	0	0	0	0	0.406	0.188	0.511
AACT1	MAM1	3702.Q9FIK7	3702.Q9FG67	0.107	0	0	0	0.260	0	0	0.208	0.430
AACT1	ACLB-2	3702.Q9FIK7	3702.Q9FGX1	0.080	0	0	0	0.104	0	0.814	0.198	0.861
AACT1	VIN3	3702.Q9FIK7	3702.Q9FIE3	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
AACT1	SDH2-3	3702.Q9FIK7	3702.Q9FJP9	0	0	0	0	0.271	0.065	0	0.224	0.424
AACT1	MAM3	3702.Q9FIK7	3702.Q9FN52	0.107	0	0	0	0.260	0	0	0.208	0.430
AACT1	LPD1-2	3702.Q9FIK7	3702.Q9M5K3	0	0	0	0	0.074	0.050	0.103	0.364	0.431
AACT1	LPD2-2	3702.Q9FIK7	3702.Q9M5K2	0	0	0	0	0.074	0.050	0.103	0.392	0.456
AACT1	NADP-ME3	3702.Q9FIK7	3702.Q9XGZ0	0.068	0	0	0	0	0	0.406	0.188	0.511
AACT1	NAD-ME1	3702.Q9FIK7	3702.Q9SIU0	0.068	0	0	0	0	0	0.406	0.188	0.511
AACT1	NADP-ME2	3702.Q9FIK7	3702.Q9LYG3	0.068	0	0	0	0.046	0	0.406	0.188	0.513
AACT1	MCCB	3702.Q9FIK7	3702.Q9LDD8	0.107	0	0	0	0.283	0	0.164	0.208	0.519
AACT1	DIN4	3702.Q9FIK7	3702.Q9LDY2	0.098	0	0	0	0.133	0	0	0.451	0.533
AACT1	F19K19.1	3702.Q9FIK7	3702.Q9FX83	0	0	0	0	0.056	0	0.497	0.181	0.577
AACT1	BCDH_BETA1	3702.Q9FIK7	3702.Q9SAV3	0.098	0	0	0	0.133	0	0	0.585	0.647
AACT1	SDH1-2	3702.Q9FIK7	3702.Q9ZPX5	0	0	0	0	0.182	0.047	0.497	0.241	0.662
AACT1	VIL1	3702.Q9FIK7	3702.Q9LHF5	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
AACT1	VIL2	3702.Q9FIK7	3702.Q9SUM4	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
AACT1	Q9FJI2_ARATH	3702.Q9FIK7	3702.Q9FJI2	0.111	0	0	0	0.383	0.055	0.497	0.241	0.766
AACT1	CHY1	3702.Q9FIK7	3702.Q9LKJ1	0.078	0	0	0	0.385	0.406	0.334	0.290	0.811
AACT1	IVD	3702.Q9FIK7	3702.Q9SWG0	0.098	0	0	0	0.480	0.047	0.385	0.422	0.812
AACT1	SCP2	3702.Q9FIK7	3702.Q9FMN0	0.111	0	0	0	0.383	0.055	0.497	0.416	0.819
AACT1	K7M2.21	3702.Q9FIK7	3702.Q9LK08	0.078	0	0	0	0.383	0.406	0.334	0.343	0.825
AACT1	F12K11.12	3702.Q9FIK7	3702.Q9SHJ8	0.078	0	0	0	0.383	0.406	0.334	0.342	0.825
AACT1	T9E8.100	3702.Q9FIK7	3702.Q9T0K7	0.078	0	0	0	0.385	0.406	0.334	0.342	0.825
AACT1	MCO15.2	3702.Q9FIK7	3702.Q9FLQ4	0.087	0	0	0	0.075	0	0.800	0.170	0.841
AACT1	ACLA-1	3702.Q9FIK7	3702.Q9SGY2	0.080	0	0	0	0.104	0	0.814	0.304	0.879
AACT1	BCCP2	3702.Q9FIK7	3702.Q9LLC1	0.059	0	0	0	0.063	0.049	0.900	0.100	0.910
AACT1	LTA2	3702.Q9FIK7	3702.Q9SQI8	0.087	0	0	0	0.075	0	0.900	0.170	0.920
AACT1	IPMS1	3702.Q9FIK7	3702.Q9LPR4	0.107	0	0	0	0.260	0	0.900	0.208	0.940
AACT1	MLS	3702.Q9FIK7	3702.Q9LZC3	0	0	0	0	0.291	0	0.900	0.431	0.956
AACT1	CSY3	3702.Q9FIK7	3702.Q9SJH7	0.077	0	0	0	0.251	0.045	0.932	0.242	0.960
AACT1	CSY2	3702.Q9FIK7	3702.Q9LXS6	0.077	0	0	0	0.251	0.045	0.932	0.242	0.960
AACT1	CSY1	3702.Q9FIK7	3702.Q9LXS7	0.077	0	0	0	0.251	0.045	0.932	0.242	0.960
AACT1	CSY5	3702.Q9FIK7	3702.Q9M1D3	0.077	0	0	0	0.251	0.045	0.932	0.242	0.960
AACT1	ACX3.2	3702.Q9FIK7	3702.Q9LMI7	0.098	0	0	0	0.476	0.047	0.935	0.245	0.974
AACT1	ACX1.2	3702.Q9FIK7	3702.Q9ZQP2	0.098	0	0	0	0.476	0.047	0.935	0.412	0.979
AACT1	AIM1	3702.Q9FIK7	3702.Q9ZPI6	0.078	0.058	0	0	0.386	0.406	0.930	0.291	0.980
AACT1	MFP2	3702.Q9FIK7	3702.Q9ZPI5	0.078	0.060	0	0	0.383	0.406	0.930	0.480	0.985
AACT1	Q9LDF5_ARATH	3702.Q9FIK7	3702.Q9LDF5	0.108	0	0.238	0	0.576	0.619	0.945	0.234	0.994
AAT1	LPD1	3702.Q8S4Y1	3702.A8MS68	0	0	0	0	0.129	0.050	0.103	0.351	0.454
AAT1	ACS	3702.Q8S4Y1	3702.B9DGD6	0.107	0	0	0	0.337	0	0.941	0.302	0.972
AAT1	ACC2	3702.Q8S4Y1	3702.F4I1L3	0.059	0	0	0	0	0	0.948	0.672	0.982
AAT1	T10O22.24	3702.Q8S4Y1	3702.F4IAP5	0.085	0	0	0	0.088	0.048	0	0.425	0.482
AAT1	F4INE2_ARATH	3702.Q8S4Y1	3702.F4INE2	0.107	0	0	0	0.273	0	0.164	0.208	0.512
AAT1	VEL3	3702.Q8S4Y1	3702.F4IRH5	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
AAT1	LPD2	3702.Q8S4Y1	3702.F4JLP5	0	0	0	0	0.106	0.050	0.103	0.353	0.442
AAT1	dl4425c	3702.Q8S4Y1	3702.F4JML5	0.078	0	0	0	0.383	0.406	0.334	0.140	0.771
AAT1	F4JML6_ARATH	3702.Q8S4Y1	3702.F4JML6	0.078	0	0	0	0.383	0.406	0.334	0.140	0.771
AAT1	T2I1.70	3702.Q8S4Y1	3702.F4K6N3	0.049	0	0	0	0	0	0	0.421	0.425
AAT1	rbcL	3702.Q8S4Y1	3702.O03042	0.107	0	0	0	0.273	0	0.164	0.208	0.512
AAT1	CAC2	3702.Q8S4Y1	3702.O04983	0.115	0	0	0	0.282	0.073	0.908	0.288	0.954
AAT1	ACLA-2	3702.Q8S4Y1	3702.O22718	0.080	0	0	0	0.157	0	0.814	0.300	0.886
AAT1	ACX2	3702.Q8S4Y1	3702.O65201	0.098	0	0	0	0.476	0.047	0.935	0.311	0.976
AAT1	ACX1	3702.Q8S4Y1	3702.O65202	0.098	0	0	0	0.476	0.047	0.935	0.508	0.983
AAT1	ACLA-3	3702.Q8S4Y1	3702.O80526	0.080	0	0	0	0.132	0	0.814	0.300	0.882
AAT1	HMGCL	3702.Q8S4Y1	3702.O81027	0.107	0	0	0	0.260	0	0.900	0.419	0.956
AAT1	NADP-ME1	3702.Q8S4Y1	3702.O82191	0.068	0	0	0	0	0	0.406	0.188	0.511
AAT1	F11A3.3	3702.Q8S4Y1	3702.O82662	0.080	0	0	0	0.141	0	0.814	0.293	0.882
AAT1	SDH1-1	3702.Q8S4Y1	3702.O82663	0	0	0	0	0.193	0.047	0.497	0.241	0.667
AAT1	ACX3	3702.Q8S4Y1	3702.P0CZ23	0.098	0	0	0	0.497	0.047	0.935	0.436	0.981
AAT1	F3E22.17	3702.Q8S4Y1	3702.P0CZ24	0.098	0	0	0	0.476	0.047	0.935	0.240	0.974
AAT1	CSY4	3702.Q8S4Y1	3702.P20115	0.077	0	0	0	0.256	0.045	0.932	0.291	0.962
AAT1	ndhI	3702.Q8S4Y1	3702.P56755	0	0	0	0	0.056	0	0.497	0.181	0.577
AAT1	accD	3702.Q8S4Y1	3702.P56765	0.107	0	0	0	0.273	0	0.912	0.208	0.949
AAT1	F8L15_30	3702.Q8S4Y1	3702.P68209	0.109	0	0	0	0.143	0	0.800	0.304	0.879
AAT1	M280_ARATH	3702.Q8S4Y1	3702.P93292	0.107	0	0	0	0.273	0	0.164	0.208	0.512
AAT1	HPD	3702.Q8S4Y1	3702.P93836	0.123	0	0	0	0	0	0	0.370	0.423
AAT1	ALDH6B2	3702.Q8S4Y1	3702.Q0WM29	0	0	0	0	0.212	0.495	0.900	0.207	0.964
AAT1	LTA3	3702.Q8S4Y1	3702.Q0WQF7	0.087	0	0	0	0.111	0	0.900	0.170	0.923
AAT1	T11J7.4	3702.Q8S4Y1	3702.Q1PEY5	0.078	0	0	0	0.383	0.406	0.334	0.334	0.822
AAT1	ACC1	3702.Q8S4Y1	3702.Q38970	0.059	0	0	0	0	0	0.948	0.622	0.980
AAT1	MCCA	3702.Q8S4Y1	3702.Q42523	0.115	0	0	0	0.167	0.073	0.120	0.288	0.494
AAT1	BCCP1	3702.Q8S4Y1	3702.Q42533	0.059	0	0	0	0.083	0.049	0.900	0.100	0.912
AAT1	YUP8H12R.37	3702.Q8S4Y1	3702.Q42599	0	0	0	0	0.059	0	0.497	0.181	0.578
AAT1	PED1	3702.Q8S4Y1	3702.Q56WD9	0	0	0.126	0.828	0.045	0	0.900	0.184	0.922
AAT1	KAT5	3702.Q8S4Y1	3702.Q570C8	0	0	0.130	0.819	0	0	0.900	0.180	0.922
AAT1	EFL4	3702.Q8S4Y1	3702.Q570U6	0.108	0	0	0	0.576	0.619	0.473	0.234	0.931
AAT1	VIL3	3702.Q8S4Y1	3702.Q5BPT4	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
AAT1	F20D21.4	3702.Q8S4Y1	3702.Q5M729	0.087	0	0	0	0.075	0	0.900	0.170	0.920
AAT1	T8B10.170	3702.Q8S4Y1	3702.Q5XF59	0.078	0	0	0	0.383	0.406	0.334	0.336	0.823
AAT1	ECHIA	3702.Q8S4Y1	3702.Q6NL24	0.078	0	0	0	0.383	0.406	0.334	0.733	0.929
AAT1	T11J7.5	3702.Q8S4Y1	3702.Q6NMB0	0.078	0	0	0	0.383	0.406	0.334	0.336	0.823
AAT1	MENB	3702.Q8S4Y1	3702.Q8GYN9	0.078	0	0	0	0.383	0.406	0.334	0.537	0.876
AAT1	F10M23.250	3702.Q8S4Y1	3702.Q8H107	0.087	0	0	0	0.087	0	0.800	0.170	0.843
AAT1	NAD-ME2	3702.Q8S4Y1	3702.Q8L7K9	0.068	0	0	0	0	0	0.406	0.188	0.511
AAT1	MKD15.11	3702.Q8S4Y1	3702.Q8LAD2	0.109	0	0	0	0.097	0	0.800	0.304	0.873
AAT1	SDH2-2	3702.Q8S4Y1	3702.Q8LB02	0	0	0	0	0.271	0.065	0	0.224	0.424
AAT1	SDH2-1	3702.Q8S4Y1	3702.Q8LBZ7	0	0	0	0	0.271	0.065	0	0.224	0.424
AAT1	KAT1-2	3702.Q8S4Y1	3702.Q8LF48	0	0	0.128	0.824	0	0	0.900	0.180	0.922
AAT1	EMB3147	3702.Q8S4Y1	3702.Q8RU07	0	0	0	0	0.100	0	0	0.648	0.669
AAT1	T13H18.17	3702.Q8S4Y1	3702.Q8RV72	0.077	0	0	0	0.251	0.045	0.352	0.242	0.616
AAT1	MDC16.5	3702.Q8S4Y1	3702.Q8RWN9	0.087	0	0	0	0.093	0	0.900	0.170	0.922
AAT1	F11C18.10	3702.Q8S4Y1	3702.Q8RXN4	0.078	0	0	0	0.388	0.406	0.334	0.314	0.819
AAT1	CICDH	3702.Q8S4Y1	3702.Q9SRZ6	0.046	0	0	0	0.183	0	0	0.307	0.412
AAT1	SDH2-3	3702.Q8S4Y1	3702.Q9FJP9	0	0	0	0	0.271	0.065	0	0.224	0.424
AAT1	MAM1	3702.Q8S4Y1	3702.Q9FG67	0.107	0	0	0	0.260	0	0	0.208	0.430
AAT1	MAM3	3702.Q8S4Y1	3702.Q9FN52	0.107	0	0	0	0.260	0	0	0.208	0.430
AAT1	LPD2-2	3702.Q8S4Y1	3702.Q9M5K2	0	0	0	0	0.117	0.050	0.103	0.364	0.458
AAT1	LPD1-2	3702.Q8S4Y1	3702.Q9M5K3	0	0	0	0	0.082	0.050	0.103	0.393	0.462
AAT1	NADP-ME2	3702.Q8S4Y1	3702.Q9LYG3	0.068	0	0	0	0	0	0.406	0.188	0.511
AAT1	NADP-ME3	3702.Q8S4Y1	3702.Q9XGZ0	0.068	0	0	0	0	0	0.406	0.188	0.511
AAT1	NAD-ME1	3702.Q8S4Y1	3702.Q9SIU0	0.068	0	0	0	0	0	0.406	0.188	0.511
AAT1	MCCB	3702.Q8S4Y1	3702.Q9LDD8	0.107	0	0	0	0.273	0	0.164	0.208	0.512
AAT1	DIN4	3702.Q8S4Y1	3702.Q9LDY2	0.098	0	0	0	0.139	0	0	0.429	0.518
AAT1	NADP-ME4	3702.Q8S4Y1	3702.Q9CA83	0.068	0	0	0	0.078	0	0.406	0.188	0.530
AAT1	F19K19.1	3702.Q8S4Y1	3702.Q9FX83	0	0	0	0	0.056	0	0.497	0.181	0.577
AAT1	BCDH_BETA1	3702.Q8S4Y1	3702.Q9SAV3	0.098	0	0	0	0.133	0	0	0.549	0.617
AAT1	AO	3702.Q8S4Y1	3702.Q94AY1	0	0	0	0	0.182	0.047	0.497	0.241	0.662
AAT1	SDH1-2	3702.Q8S4Y1	3702.Q9ZPX5	0	0	0	0	0.198	0.047	0.497	0.241	0.669
AAT1	VIN3	3702.Q8S4Y1	3702.Q9FIE3	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
AAT1	VIL1	3702.Q8S4Y1	3702.Q9LHF5	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
AAT1	VIL2	3702.Q8S4Y1	3702.Q9SUM4	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
AAT1	K9E15.9	3702.Q8S4Y1	3702.Q94JR2	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
AAT1	ECH2	3702.Q8S4Y1	3702.Q8VYI3	0.111	0	0	0	0.383	0.055	0.497	0.241	0.766
AAT1	Q9FJI2_ARATH	3702.Q8S4Y1	3702.Q9FJI2	0.111	0	0	0	0.383	0.055	0.497	0.241	0.766
AAT1	F4I10.70	3702.Q8S4Y1	3702.Q93ZF7	0.098	0	0	0	0.476	0.047	0.385	0.364	0.791
AAT1	IVD	3702.Q8S4Y1	3702.Q9SWG0	0.098	0	0	0	0.476	0.047	0.385	0.414	0.808
AAT1	CHY1	3702.Q8S4Y1	3702.Q9LKJ1	0.078	0	0	0	0.387	0.406	0.334	0.279	0.809
AAT1	SCP2	3702.Q8S4Y1	3702.Q9FMN0	0.111	0	0	0	0.383	0.055	0.497	0.416	0.819
AAT1	K7M2.21	3702.Q8S4Y1	3702.Q9LK08	0.078	0	0	0	0.383	0.406	0.334	0.335	0.823
AAT1	T9E8.100	3702.Q8S4Y1	3702.Q9T0K7	0.078	0	0	0	0.383	0.406	0.334	0.335	0.823
AAT1	ETFA	3702.Q8S4Y1	3702.Q9C6I6	0.125	0.088	0	0	0.295	0.062	0.574	0.370	0.825
AAT1	F12K11.12	3702.Q8S4Y1	3702.Q9SHJ8	0.078	0	0	0	0.395	0.406	0.334	0.335	0.826
AAT1	MCO15.2	3702.Q8S4Y1	3702.Q9FLQ4	0.087	0	0	0	0.075	0	0.800	0.170	0.841
AAT1	ACLB-2	3702.Q8S4Y1	3702.Q9FGX1	0.080	0	0	0	0.229	0	0.814	0.198	0.880
AAT1	ACLB-1	3702.Q8S4Y1	3702.Q9C522	0.080	0	0	0	0.174	0	0.814	0.279	0.884
AAT1	ACLA-1	3702.Q8S4Y1	3702.Q9SGY2	0.080	0	0	0	0.152	0	0.814	0.298	0.885
AAT1	AACT1	3702.Q8S4Y1	3702.Q9FIK7	0	0	0.050	0.980	0	0	0.900	0.048	0.901
AAT1	BCCP2	3702.Q8S4Y1	3702.Q9LLC1	0.059	0	0	0	0.123	0.049	0.900	0.100	0.916
AAT1	EMB3003	3702.Q8S4Y1	3702.Q9C8P0	0.087	0	0	0	0.206	0	0.900	0.170	0.931
AAT1	LTA2	3702.Q8S4Y1	3702.Q9SQI8	0.087	0	0	0	0.204	0	0.900	0.170	0.931
AAT1	EFL3	3702.Q8S4Y1	3702.Q8S8F5	0.108	0	0	0	0.576	0.619	0.473	0.234	0.931
AAT1	EFL2	3702.Q8S4Y1	3702.Q94BS8	0.108	0	0	0	0.576	0.619	0.473	0.234	0.931
AAT1	IPMS2	3702.Q8S4Y1	3702.Q9C550	0.107	0	0	0	0.260	0	0.900	0.208	0.940
AAT1	IPMS1	3702.Q8S4Y1	3702.Q9LPR4	0.107	0	0	0	0.260	0	0.900	0.208	0.940
AAT1	MLS	3702.Q8S4Y1	3702.Q9LZC3	0	0	0	0	0.273	0	0.900	0.414	0.953
AAT1	CSY3	3702.Q8S4Y1	3702.Q9SJH7	0.077	0	0	0	0.251	0.045	0.932	0.242	0.960
AAT1	CSY1	3702.Q8S4Y1	3702.Q9LXS7	0.077	0	0	0	0.251	0.045	0.932	0.242	0.960
AAT1	CSY5	3702.Q8S4Y1	3702.Q9M1D3	0.077	0	0	0	0.251	0.045	0.932	0.242	0.960
AAT1	CSY2	3702.Q8S4Y1	3702.Q9LXS6	0.077	0	0	0	0.274	0.045	0.932	0.296	0.964
AAT1	ACX3.2	3702.Q8S4Y1	3702.Q9LMI7	0.098	0	0	0	0.487	0.047	0.935	0.353	0.978
AAT1	ACX1.2	3702.Q8S4Y1	3702.Q9ZQP2	0.098	0	0	0	0.478	0.047	0.935	0.405	0.979
AAT1	ACX4	3702.Q8S4Y1	3702.Q96329	0.098	0	0	0	0.483	0.047	0.935	0.463	0.981
AAT1	AIM1	3702.Q8S4Y1	3702.Q9ZPI6	0.078	0.069	0	0	0.386	0.406	0.930	0.414	0.984
AAT1	MFP2	3702.Q8S4Y1	3702.Q9ZPI5	0.078	0.147	0	0	0.391	0.406	0.930	0.371	0.984
AAT1	Q9LDF5_ARATH	3702.Q8S4Y1	3702.Q9LDF5	0.108	0	0.241	0	0.576	0.619	0.945	0.234	0.994
ABCI5	atp6	3702.F4IL76	3702.A0A178U7J2	0	0	0	0	0	0	0	0.941	0.941
ABCI5	nad1	3702.F4IL76	3702.A0A2P2CLC3	0	0	0	0	0.107	0	0	0.934	0.938
ABCI5	nad5	3702.F4IL76	3702.A0A2P2CLC5	0	0	0	0	0	0	0	0.914	0.914
ABCI5	nad2	3702.F4IL76	3702.A0A2P2CLE9	0	0	0	0	0	0	0	0.905	0.905
ABCI5	cox2	3702.F4IL76	3702.A0A2P2CLF0	0	0	0	0	0	0	0	0.916	0.916
ABCI5	ccmB	3702.F4IL76	3702.A0A2P2CLF2	0	0	0.368	0	0.100	0	0	0.945	0.966
ABCI5	rps7	3702.F4IL76	3702.A0A2P2CLF5	0	0	0	0	0	0	0	0.823	0.823
ABCI5	nad9	3702.F4IL76	3702.A0A2P2CLF6	0	0	0	0	0	0	0	0.931	0.931
ABCI5	ccmFC	3702.F4IL76	3702.A0A2P2CLG0	0	0	0.242	0	0.106	0	0	0.953	0.965
ABCI5	nad6	3702.F4IL76	3702.A0A2P2CLG1	0	0.087	0	0	0	0	0	0.941	0.943
ABCI5	nad4	3702.F4IL76	3702.A0A2P2CLG4	0	0	0	0	0	0	0	0.925	0.925
ABCI5	mttB	3702.F4IL76	3702.A0A2P2CLG5	0	0	0	0	0	0	0	0.918	0.918
ABCI5	rpl2	3702.F4IL76	3702.A0A2P2CLG6	0	0	0	0	0	0	0	0.808	0.808
ABCI5	nad3	3702.F4IL76	3702.A0A2P2CLG7	0	0	0	0	0	0	0	0.932	0.932
ABCI5	rps12	3702.F4IL76	3702.A0A2P2CLH1	0	0	0	0	0.098	0	0	0.831	0.841
ABCI5	nad7	3702.F4IL76	3702.A0A2P2CLH2	0	0	0	0	0	0	0	0.928	0.928
ABCI5	matR	3702.F4IL76	3702.A0A2P2CLH3	0	0	0	0	0.106	0	0	0.937	0.941
ABCI5	nad4L	3702.F4IL76	3702.A0A2P2CLH7	0	0	0	0	0	0	0	0.924	0.924
ABCI5	cox3	3702.F4IL76	3702.A0A2P2CLH8	0	0	0	0	0.110	0	0	0.806	0.820
ABCI5	atp4	3702.F4IL76	3702.A0A2P2CLH9	0	0.077	0	0	0	0	0	0.915	0.918
ABCI5	ATP6-1	3702.F4IL76	3702.P93298	0	0	0	0	0.106	0	0	0.472	0.508
ABCI5	ATP6-2	3702.F4IL76	3702.P92547	0	0	0	0	0.098	0	0	0.555	0.582
ABCI5	RPS19	3702.F4IL76	3702.P39697	0	0	0	0	0	0	0	0.786	0.786
ABCI5	RPS1	3702.F4IL76	3702.Q93VC7	0	0	0	0	0	0	0	0.795	0.795
ABCI5	RCD1	3702.F4IL76	3702.Q8RY59	0	0	0	0	0	0	0	0.802	0.802
ABCI5	rps14-2	3702.F4IL76	3702.Q9SMX4	0	0	0	0	0	0	0	0.807	0.807
ABCI5	rps19	3702.F4IL76	3702.P56808	0	0	0	0	0.088	0	0	0.798	0.808
ABCI5	RPL8A	3702.F4IL76	3702.P46286	0	0	0	0	0	0	0	0.810	0.810
ABCI5	COX3	3702.F4IL76	3702.P92514	0	0	0	0	0.106	0	0	0.800	0.814
ABCI5	RPL2	3702.F4IL76	3702.P93311	0	0	0	0	0.110	0	0	0.808	0.822
ABCI5	rps7-A	3702.F4IL76	3702.P61841	0	0	0	0	0.098	0	0	0.820	0.830
ABCI5	RPS7	3702.F4IL76	3702.P92557	0	0	0	0	0.106	0	0	0.824	0.835
ABCI5	rps12-A	3702.F4IL76	3702.P62126	0	0	0	0	0.069	0	0	0.831	0.835
ABCI5	rpl2-A	3702.F4IL76	3702.P56791	0	0	0	0	0.088	0	0	0.828	0.836
ABCI5	rps14	3702.F4IL76	3702.P56804	0	0	0	0	0.100	0	0	0.827	0.837
ABCI5	RPS12	3702.F4IL76	3702.P92532	0	0	0	0	0.098	0	0	0.831	0.841
ABCI5	RPL16	3702.F4IL76	3702.Q95747	0	0	0	0	0.110	0	0	0.829	0.842
ABCI5	rpl16	3702.F4IL76	3702.P56793	0	0	0	0	0.080	0	0	0.845	0.851
ABCI5	SDH4	3702.F4IL76	3702.Q941A0	0	0	0	0	0	0	0	0.857	0.857
ABCI5	COX2	3702.F4IL76	3702.P93285	0	0	0	0	0.110	0	0	0.916	0.922
ABCI5	ND2	3702.F4IL76	3702.O05000	0	0	0	0	0.110	0	0	0.917	0.922
ABCI5	ND5	3702.F4IL76	3702.P29388	0	0	0	0	0.110	0	0	0.917	0.923
ABCI5	COX1	3702.F4IL76	3702.P60620	0	0	0	0	0.116	0	0	0.917	0.924
ABCI5	ND1	3702.F4IL76	3702.P92558	0	0	0	0	0	0	0	0.926	0.926
ABCI5	ATP9	3702.F4IL76	3702.P60112	0	0	0	0	0	0	0	0.927	0.927
ABCI5	ND3	3702.F4IL76	3702.P92533	0	0	0	0	0	0	0	0.928	0.928
ABCI5	ND4	3702.F4IL76	3702.P93313	0	0	0	0	0.116	0	0	0.924	0.930
ABCI5	NAD7	3702.F4IL76	3702.P93306	0	0	0	0	0.114	0	0	0.924	0.930
ABCI5	atp9	3702.F4IL76	3702.Q304C3	0	0	0	0	0.106	0	0	0.927	0.932
ABCI5	ND4L	3702.F4IL76	3702.Q04614	0	0	0	0	0.107	0	0	0.929	0.934
ABCI5	NAD9	3702.F4IL76	3702.Q95748	0	0	0	0	0.110	0	0	0.931	0.936
ABCI5	ND6	3702.F4IL76	3702.P60497	0	0.086	0	0	0.110	0	0	0.941	0.947
ABCI5	CCMFC	3702.F4IL76	3702.P93286	0	0	0.244	0	0	0	0	0.953	0.963
ABCI5	CCMB	3702.F4IL76	3702.P93280	0	0	0.363	0	0	0	0	0.945	0.964
ACC1	F11I11.120	3702.Q38970	3702.A0A1P8B760	0.076	0	0	0	0.065	0	0.503	0.218	0.619
ACC1	ACS	3702.Q38970	3702.B9DGD6	0.103	0	0	0	0.123	0.048	0.900	0.287	0.936
ACC1	ACC2	3702.Q38970	3702.F4I1L3	0	0	0.048	0.985	0.048	0	0.900	0.053	0.902
ACC1	HCS2	3702.Q38970	3702.F4I4W2	0.128	0	0	0	0.101	0.074	0.639	0.411	0.817
ACC1	F4INE2_ARATH	3702.Q38970	3702.F4INE2	0.115	0	0	0	0	0.050	0.529	0.289	0.680
ACC1	VEL3	3702.Q38970	3702.F4IRH5	0.060	0	0	0	0	0	0.392	0.170	0.484
ACC1	dl4425c	3702.Q38970	3702.F4JML5	0.060	0	0	0	0	0	0.392	0.170	0.484
ACC1	F4JML6_ARATH	3702.Q38970	3702.F4JML6	0.060	0	0	0	0	0	0.392	0.170	0.484
ACC1	T2I1.70	3702.Q38970	3702.F4K6N3	0.076	0	0	0	0.065	0	0.503	0.218	0.619
ACC1	OM64	3702.Q38970	3702.F4KCL7	0.120	0	0	0	0.065	0	0.503	0.238	0.646
ACC1	rbcL	3702.Q38970	3702.O03042	0.115	0	0	0	0	0.050	0.529	0.289	0.680
ACC1	CAC2	3702.Q38970	3702.O04983	0.127	0	0.094	0.746	0.055	0.051	0.956	0.374	0.976
ACC1	ACLA-2	3702.Q38970	3702.O22718	0	0	0	0	0.270	0	0.600	0.284	0.772
ACC1	dl4665w	3702.Q38970	3702.O23569	0	0	0	0	0	0	0.460	0.182	0.539
ACC1	ACX2	3702.Q38970	3702.O65201	0.069	0	0	0	0	0	0.482	0.269	0.617
ACC1	ACX1	3702.Q38970	3702.O65202	0.069	0	0	0	0.045	0	0.482	0.467	0.721
ACC1	ACLA-3	3702.Q38970	3702.O80526	0	0	0	0	0.270	0	0.600	0.284	0.772
ACC1	PMDH1	3702.Q38970	3702.O82399	0	0	0	0	0	0	0.460	0.182	0.539
ACC1	F11A3.3	3702.Q38970	3702.O82662	0	0	0	0	0.141	0	0.600	0.244	0.717
ACC1	ACX3	3702.Q38970	3702.P0CZ23	0.069	0	0	0	0	0	0.482	0.395	0.683
ACC1	F3E22.17	3702.Q38970	3702.P0CZ24	0.069	0	0	0	0.044	0	0.482	0.295	0.631
ACC1	CSY4	3702.Q38970	3702.P20115	0.106	0	0	0	0.063	0	0.600	0.281	0.727
ACC1	KAS1	3702.Q38970	3702.P52410	0.112	0	0	0	0.439	0	0	0.510	0.735
